Confirmed Cases,Zip Code,ZIP,PlaceName,BINGE,CSMOKING,LPA,OBESITY,SLEEP,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DIABETES,MHLTH,PHLTH,TEETHLOST,STROKE,ACCESS2,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,PAPTEST,COLON_SCREEN,COREM,COREW,totalPop,whiteAlonePop,blackAlonePop,nativeAlonePop,asianAlonePop,hawaiiAlonePop,otherAlonePop,twoOrMorePop,COVID_perc,white_perc,black_perc,native_perc,asian_perc,hawaii_perc,other_perc,two_plus_perc,majorityWhite,majorityBlack,raciallyDiverse
968,77011,77011,"Houston, TX",16.741403149389324,20.715042196265163,42.22509315488657,40.39216350215763,37.015744325947615,19.70139339100756,8.052673925288572,33.81762652071015,4.3982221439684,38.64477825688199,4.21485402117739,6.478754153159064,7.581550400648157,17.709123541248776,16.950726280785887,18.249967734048067,25.14261020098168,3.8553848196239797,49.30293666707266,64.95868220376437,37.20772129075407,70.58890841876162,73.67956916921015,74.1409759508317,79.59024967004582,42.07109091719693,18.32684835399576,18.770404358966747,19547.0,12470.0,433.0,214.0,60.0,18.0,5666.0,686.0,0.04952166572875633,0.6379495574768507,0.022151736839412697,0.010947971555737452,0.0030695247352534915,0.0009208574205760477,0.2898654524991047,0.03509489947306492,1,0,0
991,77012,77012,"Houston, TX",17.74587098945047,20.844245732250172,41.17911438059651,39.17958335567595,37.0132021771984,17.983475961942705,8.080792110125131,31.396438660226046,3.9675953173165284,36.33418587719182,3.8000553738451535,5.973111487462252,6.634860016765991,15.85956468368773,17.00329288970626,17.233637852412475,25.28720577260404,3.4650586734178663,50.19125917112152,63.86532143249524,38.391119976405676,67.48275804594576,72.12168026635635,74.74142747460884,79.40549387901676,42.33002834301606,18.80410690488343,18.937083077935487,20719.0,12926.0,574.0,179.0,265.0,2.0,5937.0,836.0,0.04783049374969835,0.6238718084849655,0.027704039770259186,0.008639413099087794,0.01279019257686182,9.652975529707033e-05,0.28654857859935323,0.040349437714175394,1,0,0
648,77013,77013,"Houston, TX",18.562425101120546,20.398642695298197,37.29119598380382,37.76325933227669,37.546947789989154,19.146765768187173,8.597778123006076,32.283574757122004,4.554227650249536,35.16576173608121,3.5230226849732573,6.292704969171638,6.2788731535060975,14.062804290278649,15.87994242478274,15.444847252525275,25.007894404216746,3.5536285915389167,42.416220701232355,66.32092965412393,44.14326963126817,69.75937663191007,74.66148467598849,75.4799499313973,80.0,49.67729568958787,22.220535294397834,23.27551368402401,17602.0,8867.0,3581.0,411.0,112.0,11.0,3950.0,670.0,0.036813998409271666,0.5037495739120554,0.20344279059197815,0.0233496193614362,0.006362913305306216,0.0006249289853425747,0.22440631746392456,0.038063856379956816,0,0,1
975,77014,77014,"Houston, TX",21.217150974704186,19.641508954927424,30.567539282680965,36.37534161563106,40.159931257553396,13.44670934362014,9.337125066994515,26.6903006463688,2.7982683640558816,26.54606918931805,2.306581312759721,4.048671133575424,3.1114309895753234,9.082964102301396,15.412351605619993,11.131865389887992,17.777301424548032,2.2484409795642577,31.33739106719433,67.41138068184391,50.093900918704044,61.68302887157557,73.98730316336324,79.77281342133023,81.98268364055882,51.63669018223566,25.10040253839225,26.606937505497182,28684.0,6951.0,13573.0,148.0,2879.0,15.0,4211.0,907.0,0.03399107516385441,0.2423302189373867,0.4731906289220471,0.005159670896667132,0.10036954399665317,0.0005229396179054525,0.14680658206665734,0.03162041556268303,0,0,1
2356,77015,77015,"Houston, TX",18.899873321610716,20.62957250522382,36.75217593879385,37.60399407812029,37.631972809399535,17.763235765551812,8.626716105986121,30.173419901167,4.138496556382008,33.56163044270908,3.2797660305632426,6.030375398569973,5.6843747031149086,12.745016722878445,16.311677709906107,15.06834889712001,25.00462868495736,3.1693211753374135,41.23887967840662,65.58068307014956,44.39818555466613,67.07227740028843,73.86365140404581,74.76603316811833,80.96309204824553,47.804540721056966,22.474054762206613,24.40961147000544,53621.0,29394.0,9339.0,533.0,914.0,17.0,11618.0,1806.0,0.043938009362003684,0.54818075007926,0.17416683761958934,0.009940135394714757,0.01704556050800992,0.00031703996568508607,0.21666884243113704,0.03368083400160385,1,0,1
1055,77016,77016,"Houston, TX",14.06891123536474,22.14553301540539,39.88751673210075,44.31347665633377,41.708280094679495,27.32761237196364,10.417677585658222,47.10120419694293,6.05675443815692,39.842052064641756,4.82311939398748,8.597127658302451,8.613749810284867,20.364020183290922,15.729905338934634,17.398061193020776,27.657832472166373,6.244559985314392,33.382958861626555,76.11249818936656,44.00265494682412,80.08465739026553,80.99518684587883,79.55700158925656,82.77522657123893,56.16686310047768,19.91477441981005,23.059847650673852,26989.0,3634.0,19044.0,163.0,47.0,2.0,3667.0,432.0,0.03908999962947868,0.1346474489606877,0.7056208084775278,0.006039497573085331,0.0017414502204601875,7.410426470043351e-05,0.13587016932824486,0.016006521175293636,0,1,1
1610,77017,77017,"Houston, TX",18.68851212092988,18.596762428053665,36.71825620353899,35.92969760000633,35.932148494724174,17.832233262977862,7.816165796831441,29.65701212778153,4.369246614844181,35.21090605080993,3.3073883861898774,5.542712069127357,5.8716927411335025,13.545759703654127,15.24068760160525,14.897801295047323,21.717581292664814,3.055376042274349,43.25506215633099,64.94666222981947,45.70909683054502,68.30550572924007,74.83735352229897,74.58424852424436,79.97877091630946,47.96925867790925,22.960619458081442,23.783273040407053,32561.0,20419.0,1025.0,270.0,1373.0,1.0,8445.0,1028.0,0.04944565584595068,0.6270999047940788,0.03147937716900587,0.008292128620128375,0.04216700961272688,3.071158748195694e-05,0.25935935628512635,0.03157151193145174,1,0,0
594,77018,77018,"Houston, TX",19.871780799702922,15.015988741663316,26.901562996513448,31.46832441473415,32.53036183998752,20.88588337535656,7.774706419283969,31.13809555822074,6.292381155165291,36.07732979672275,3.045219042749262,5.509072460093224,5.7673095707906485,11.00728079834523,11.817912312461267,11.69395112819843,14.783805815830913,3.1322210748724912,22.443589309088747,69.06672988385074,62.98610822353711,73.43210871973419,82.17817850523501,76.98165329152309,83.09699446460662,61.249971797207145,31.508749644134987,31.84208404128157,25563.0,18638.0,2665.0,176.0,354.0,7.0,3036.0,687.0,0.023236709306419436,0.7291006532879553,0.10425223956499627,0.00688495090560576,0.01384813988968431,0.00027383327465477453,0.11876540312169935,0.026874779955404292,1,0,1
525,77019,77019,"Houston, TX",22.650120645676218,10.038625434666796,18.462429197925534,25.297334574330176,28.72821148628938,16.99106785389745,7.010132321823372,25.005948330911426,5.960829124309992,32.494118881770675,2.17334756901088,3.3995669285348655,3.966708838421906,7.180793263774412,9.085469656825696,7.652046863284669,6.187745435551849,1.895063829426832,12.591979532854989,68.04964147164249,75.43559318390126,69.55755062013635,83.42987701644152,79.15925787762241,84.64762050816759,69.31761207871925,37.056113018833344,38.98983011496797,18944.0,14845.0,1877.0,49.0,1076.0,5.0,688.0,404.0,0.02771326013513514,0.7836254222972973,0.09908150337837836,0.002586570945945946,0.056798986486486486,0.00026393581081081077,0.03631756756756757,0.021326013513513514,1,0,0
1151,77020,77020,"Houston, TX",16.210303304014154,21.709687409035393,41.00501143579175,41.447600462828326,38.748811855832585,21.294008671606182,8.959145483108491,37.004190201194184,4.69519029738676,37.8441525263746,4.306125853160095,7.167838781410563,7.605091541450039,17.74074177554701,16.944896492119177,17.741250698621077,27.61718408187452,4.580235101593675,43.642612697189634,68.08516688162771,39.62535264637349,72.83779416015629,75.14201936836288,76.51294783855269,80.8937431080128,46.47020531399645,18.89913898888618,19.67539743260976,25464.0,12121.0,6461.0,261.0,125.0,14.0,5763.0,719.0,0.045201068174677984,0.4760053408733898,0.2537307571473453,0.0102497643732328,0.004908890983349042,0.0005497957901350927,0.2263195098963242,0.028235940936223686,0,0,1
900,77021,77021,"Houston, TX",14.867347514070106,19.483759261232482,35.4620333234164,41.623677489407676,40.846306410867854,24.995095370702874,10.133004682541813,43.89063209431616,5.930830425212156,37.05403392114938,4.384670299100964,7.17018307340506,7.432539166635977,17.51899226774297,14.528072199654446,14.969396732939785,24.388267498380245,5.4238397073982405,27.56019885557671,76.27484874828458,49.01264057708737,78.7475341886426,81.46796139429198,80.09741295043034,83.57867624906187,58.420757849387634,21.990316769102662,24.460591303962143,26042.0,3421.0,19624.0,88.0,366.0,12.0,2035.0,496.0,0.03455955763766224,0.1313647185316028,0.7535519545349819,0.003379156746793641,0.014054220105982644,0.00046079410183549646,0.07814299976960297,0.019046156209200527,0,1,0
1165,77022,77022,"Houston, TX",16.43981431659975,21.982013295009214,41.417513301258936,41.21462921222365,38.683517319711434,21.795471557686266,8.987083043631724,36.90879142508799,4.833132550594723,38.01133447682333,4.324882918844967,7.576146701598204,7.7417531787283025,17.52158851272842,17.06549720282025,17.966993128793895,29.517645326676913,4.716669358131608,44.68402016951538,67.67298628894423,38.656940251941094,72.61380875026914,74.82919246352553,75.98729902157072,80.51494362276325,45.66870586811899,19.29348091655002,20.17890638031676,29557.0,14057.0,6001.0,218.0,96.0,14.0,8163.0,1008.0,0.03941536691815813,0.4755895388571235,0.2030314307947356,0.007375579388977232,0.0032479615657881387,0.0004736610616774368,0.2761782318909226,0.03410359644077545,0,0,1
1313,77023,77023,"Houston, TX",18.305649074226206,18.685267629278325,37.65492820517362,37.71312607221904,35.765996056075636,17.838052196403215,7.740916735627789,30.425966352911814,4.226173607516518,35.903204295999345,3.565152099596116,5.563310858498983,6.136578453820404,14.629538847262195,15.572214749100011,15.542195009388502,21.0223032721084,3.1422662626394957,43.713107281514674,64.59795680983622,44.48502653499556,68.58051165713741,74.44097576756924,75.42969287523705,80.45430952991994,46.732744068065244,21.526180483945254,22.05227088121097,28998.0,17875.0,696.0,274.0,302.0,17.0,8683.0,1151.0,0.04527898475756949,0.6164218221946342,0.02400165528657149,0.009448927512242224,0.010414511345610042,0.0005862473274018897,0.2994344437547417,0.03969239257879854,1,0,0
682,77024,77024,"Houston, TX",18.64803488513923,9.245145533360297,19.84486811316562,23.907832588287143,27.85113655906275,21.51605780129388,6.739444023616824,29.532328324347247,8.081534850006706,37.17518963890718,2.6801372975114424,4.2026718322937215,5.377293624721585,8.75795306754786,8.329011867981428,8.61068810155554,6.658981522524433,2.512447746783355,12.50875980964828,71.74823559635564,76.57611703677668,76.41414760786681,86.74507716655455,77.23334901639703,83.44381651773536,69.67231691401611,38.826099566397694,39.053991480535934,34775.0,28570.0,552.0,76.0,4106.0,20.0,776.0,675.0,0.0196117900790798,0.8215672178289001,0.015873472322070453,0.0021854780733285405,0.11807332854061825,0.0005751258087706686,0.02231488138030194,0.019410496046010063,1,0,0
550,77025,77025,"Houston, TX",21.001520446451693,11.126272755700722,21.11402451207708,25.39520317936973,31.13941499198361,16.172722893119232,7.097709920067582,25.063579817608808,5.462336502095016,31.402141354256603,2.245132875370588,3.43743986979183,3.91971397138758,7.8178147827501485,9.656179189033306,8.194908869393059,8.897767578068489,2.030473116448315,16.977034639856154,68.35513840464168,70.2590732627538,70.10195050816212,82.01459036747886,78.1791509522692,82.55915650021417,65.44716914027232,34.8749670082296,35.211414820022384,26137.0,16499.0,3123.0,93.0,3951.0,21.0,1610.0,840.0,0.021042965910395225,0.6312507173738379,0.11948578643302595,0.0035581742357577383,0.15116501511267552,0.0008034586983969086,0.06159850021042966,0.032138347935876346,1,0,1
887,77026,77026,"Houston, TX",14.285926971301706,24.229712111483284,42.64860081869197,44.91502679991582,42.30909402801379,26.081860798636498,10.479075152272431,45.29131732761782,5.518855096712449,39.42497133948514,5.011421481599172,9.01875024903643,8.851649156920976,20.408476859588717,17.372161653545664,19.027980303695813,33.00670644285801,6.343060235518223,38.31057927439069,73.57464137482769,38.681051750964976,78.14452158522683,78.17858972551005,78.52263732496691,81.91375295587237,49.53805066246313,18.13636544812674,20.14982296549749,23940.0,4927.0,13873.0,124.0,74.0,7.0,4304.0,631.0,0.037050960735171265,0.2058061821219716,0.5794903926482874,0.005179615705931496,0.003091060985797828,0.0002923976608187134,0.1797827903091061,0.026357560568086885,0,1,1
386,77027,77027,"Houston, TX",22.382699079067613,9.29193243127104,17.47746858937534,23.7487524761297,27.743110211898998,18.077816381715557,6.878167151517473,25.291217255328146,6.710153164258354,33.06897097142696,2.189465600143837,3.508179816256728,4.252332197643197,6.9729886776226095,8.550602622777216,7.431496483020441,5.5360293384548624,1.9371302770833885,11.711254902269244,68.87685786641312,77.60056118038088,71.02366843545919,84.26521708161542,78.2656857183227,84.05472202925287,71.85702866499946,39.26740190702473,41.054270917123645,14331.0,11834.0,704.0,36.0,1068.0,12.0,407.0,270.0,0.026934617263275416,0.8257623334031121,0.04912427604493755,0.0025120368432070338,0.07452375968180866,0.0008373456144023446,0.028399972088479518,0.018840276324052756,1,0,0
716,77028,77028,"Houston, TX",14.18264969562825,23.44274208691675,40.81818564138811,44.90428884812962,42.47782610723461,26.655229924512923,10.565136710319953,46.57920951978751,5.742709455902588,39.20638486920792,4.814075402417823,8.689495555066955,8.495909782905315,20.000529538587944,16.46720540369822,17.735662296900454,29.131755254921718,6.210512769185115,34.162067478100376,75.6014476645592,42.40274753254341,79.31273846005469,79.8851707106442,79.15055621169803,82.24011108824237,54.54920577358507,19.54767873667473,22.402710779095035,16808.0,2077.0,12595.0,47.0,20.0,4.0,1748.0,317.0,0.04259876249405045,0.1235721085197525,0.7493455497382199,0.0027962874821513568,0.0011899095668729176,0.0002379819133745835,0.103998096144693,0.018860066634935745,0,1,1
858,77029,77029,"Houston, TX",13.42540695462925,21.782669243329625,40.906685917688044,44.090417082671365,41.19994177952118,28.20007684766099,10.317542674329877,47.726226679847244,6.3968910826998915,40.566777671029776,5.390538179959862,9.082732120139312,9.567574112734716,21.28729885085081,16.061288744993945,18.611189771589853,30.07737360405373,6.903910015335928,34.96464451506064,75.67929484422206,42.572865093821065,80.33614261212391,80.58490952573597,79.14825458089676,82.26671479422009,52.759174214348285,19.45049486516179,21.019522134977034,17814.0,8492.0,4610.0,169.0,40.0,1.0,3961.0,541.0,0.048164365106096334,0.4767037161782867,0.2587852251038509,0.00948692039968564,0.0022454249466711575,5.6135623666778943e-05,0.22235320534411135,0.030369372403727408,0,0,1
434,77030,77030,"Houston, TX",22.154083715542296,8.79724808944257,17.338487608415527,21.894382097224323,29.29977479226419,13.60656244182285,6.575007205204475,21.221755037809753,4.89839816371381,28.371038795821608,1.8998838701631968,2.6125797756282525,3.163462625022192,6.00870249401254,8.590417879938464,6.4409759441705825,5.7385315111370385,1.6019729090879518,12.604777750334264,66.7138873837755,75.16395888708112,67.20127773971382,80.70788498971329,78.88012461142489,82.49397042152826,68.91215639419596,37.167481786983345,37.762340821585795,10258.0,6751.0,644.0,16.0,2300.0,4.0,235.0,308.0,0.04230844219146032,0.6581204913238448,0.06278026905829596,0.0015597582374731913,0.2242152466367713,0.00038993955936829784,0.022908949112887503,0.030025346071358937,1,0,0
678,77031,77031,"Houston, TX",18.73393996173961,16.3857888030172,29.984009859369305,33.653710238142594,36.21923428262443,19.098422872211074,8.139889910629218,31.969281486734484,5.064052790257972,34.8081462505025,2.9644141835014235,5.197755323617407,5.223774271061433,12.099249998189228,12.720059874528776,12.14999810251204,16.729780991918087,3.0184880757895747,28.280923033857952,69.57116476987363,55.81799811546143,72.11600823192894,80.30438194512634,77.22895612684205,81.25193355539679,57.72746217909853,27.70366069271323,29.350464562075054,15762.0,6409.0,4973.0,70.0,957.0,6.0,2748.0,599.0,0.043014845831747237,0.40661083618830096,0.31550564649156204,0.004441060779088948,0.06071564522268748,0.0003806623524933384,0.17434335744194898,0.038002791523918285,0,0,1
787,77032,77032,"Houston, TX",16.661072094199028,22.647993054411,37.427802492253974,41.120404780810475,41.08459199986261,21.219792635858813,10.424600573774187,36.11351163436112,4.673905576312649,33.62502250240781,3.8237317729099214,7.333727572413879,6.184770176680872,14.175800136229865,17.552428441923905,15.562420084161696,29.37856765427752,4.342858728319741,34.426611460480004,70.91909326498174,41.477688187473795,71.41986695768699,74.800070164562,77.80051287952647,81.9130324452627,52.80364090847682,20.807723438637236,23.66602036123841,12757.0,4904.0,5304.0,70.0,123.0,11.0,2065.0,280.0,0.06169162028690131,0.3844163988398526,0.4157717331661049,0.005487183507094144,0.00964176530532257,0.0008622716939719371,0.16187191345927726,0.021948734028376576,0,0,1
1167,77033,77033,"Houston, TX",14.035502698271713,23.517971301699838,40.964977082001184,44.85739037871584,42.773040027340095,26.9943442685594,10.853182457895832,46.6452532101918,5.82621953345168,39.13921658545682,4.909947622113382,8.901524418103117,8.561053548084892,20.16679924013661,16.745532673699806,18.03710643071545,30.799534862187098,6.377328498397285,34.70397255155161,75.71173049878942,41.063467543764155,79.26164836298109,79.62165785121434,79.22107676022706,82.01377400158222,54.144091235415495,18.791151959878047,21.880495027559405,27965.0,3318.0,21074.0,98.0,128.0,9.0,2921.0,417.0,0.04173073484713034,0.11864831038798497,0.7535848381905954,0.003504380475594493,0.004577150008939746,0.0003218308600035759,0.1044519935633828,0.014911496513499016,0,1,1
1763,77034,77034,"Houston, TX",19.674409611009377,19.10699583522115,34.415583029724395,35.614192359973906,36.323526851976965,16.548049368591894,8.109065770249295,28.060042984188428,4.0105960612079805,32.561827846472696,2.979255953633516,5.2762179711930015,5.110134232593309,11.596865101824966,15.321524894581795,13.570419416314278,20.31216761780249,2.7608602845090835,38.22420535782692,64.84376819624383,48.87651093710763,65.85603828732442,74.1713788678442,75.16977645780709,80.84239725249272,50.69066241415742,25.416911980983123,26.22073103066413,33678.0,19712.0,3880.0,303.0,1201.0,29.0,7311.0,1242.0,0.05234871429419799,0.5853079161470396,0.11520874161173468,0.008996971316586496,0.035661262545281784,0.00086109626462379,0.2170853376091217,0.03687867450561197,1,0,1
1318,77035,77035,"Houston, TX",18.204142477096948,17.399954262668007,30.28283841920033,34.36991506150351,36.269158931053894,20.143112567894327,8.682454525648227,32.654938552560466,5.459135720630155,34.68751032343552,3.1876999775913566,5.6409824208266475,5.4741527078766365,12.029667375553071,13.58423285466805,12.73721124390667,18.840621427651943,3.3412487107751234,26.79368694968801,70.1280281135005,55.46135893186882,72.70708938113806,79.81093290706451,77.80782826480204,82.49281050621538,57.53461057950484,27.82678640875202,28.86448734402129,35896.0,16193.0,11287.0,231.0,1930.0,14.0,5081.0,1160.0,0.0367171829730332,0.4511087586360597,0.3144361488745264,0.006435257410296412,0.05376643637174058,0.000390015600624025,0.14154780476933362,0.032315578337419215,0,0,1
3241,77036,77036,"Houston, TX",17.069602511021074,22.3211608767628,39.40469170165968,36.49430699077713,39.354335203140735,16.990057810519698,8.32781897549923,31.08511679160119,3.802873326193041,33.90524736829811,3.4161519733751566,5.9685187790203615,5.819240702689625,13.629559350222356,16.814628758242428,15.51929120352592,27.322713512313108,3.4399604447213328,42.412688933432335,65.09479600024181,38.968798949438465,67.04707387244565,71.42194090980028,74.30934530070606,78.09101380638674,43.73183460487258,20.752587720979328,21.73777278195392,71969.0,28218.0,12398.0,809.0,10252.0,123.0,16538.0,3631.0,0.0450332782170101,0.3920854812488711,0.17226861565396212,0.011240950964998818,0.14245022162319887,0.0017090691825647154,0.2297933832622379,0.050452278064166516,0,0,1
830,77037,77037,"Houston, TX",18.193478702653533,22.62337309109229,40.94592083723136,37.97908646594853,37.367990520049034,18.11422872767297,8.488653825470026,30.042272537412,4.0799410578587345,35.46265393847954,3.509000413920725,6.685628768686804,6.254232789169179,13.952967793829654,17.916355874579452,17.166538054424333,30.72582410573788,3.3428059557913112,49.73500986200781,63.15035206842202,37.82323485445455,66.42935862861265,70.63209617089413,72.36064491566705,78.39752937277309,41.927044109261786,21.234935197769804,23.237521367778317,19819.0,11903.0,347.0,226.0,341.0,2.0,6177.0,823.0,0.041879004995206616,0.6005852969372824,0.017508451485947832,0.011403198950502043,0.017205711690801755,0.00010091326504869064,0.3116706191028811,0.0415258085675362,1,0,0
1144,77038,77038,"Houston, TX",20.228021554495907,23.98668206074689,40.66127790351014,39.08829868969384,38.76027713519793,13.004849886840866,8.287297921381631,25.775211703398003,2.52278675997757,29.587913782016372,2.9127020786183686,4.933872209648985,4.271978445504094,11.193148576534707,18.475596611075467,15.319553502083659,27.98929945800605,2.433872209648985,52.505619702195794,59.96836027993271,36.873210166773575,56.89014627159807,66.26312548541438,74.54234026206123,79.08468052412246,40.66897614056746,20.16250962477963,19.881062358551084,26713.0,11727.0,5163.0,311.0,1564.0,28.0,6938.0,982.0,0.04282559053644293,0.43899973795530267,0.19327668176543256,0.011642271553176356,0.05854827237674541,0.0010481787893534982,0.2597237300190918,0.036761127540897685,0,0,1
1207,77039,77039,"Houston, TX",21.300000000000004,20.6,37.0,36.9,38.2,13.2,8.0,23.5,3.0,29.2,2.6,4.5,4.0,9.8,16.5,13.7,29.5,2.1,50.0,60.4,36.9,56.9,70.1,70.8,80.0,46.7,19.5,28.8,27562.0,15368.0,2881.0,266.0,260.0,7.0,7609.0,1171.0,0.04379217763587548,0.5575792758145273,0.10452797329656774,0.009650968725056237,0.009433277701182788,0.00025397286118569045,0.27606850010884554,0.04248603149263479,1,0,1
1618,77040,77040,"Houston, TX",20.17360207541324,18.318799725632857,32.467088974649265,35.06469003843717,35.95860308672858,16.463911953345225,8.111534249239133,27.79727400639087,4.0454171169074975,32.36533185398193,2.8093242405707586,5.074652516655748,4.7082378164952985,11.078755934803905,14.730542044512664,12.965547870881428,18.07290982462629,2.589137809874926,36.008037689607356,65.29963387965701,52.036658608412345,66.0685965817828,75.35287004209988,76.0149965884722,80.91171564582787,53.02894361232586,26.166922355301715,27.919191493223227,45081.0,25627.0,5989.0,433.0,3253.0,22.0,8213.0,1544.0,0.035890951842239525,0.5684656507175972,0.1328497593221091,0.00960493334220625,0.07215900268405759,0.00048801047004281184,0.1821831813846188,0.03424946207936825,1,0,1
1088,77041,77041,"Houston, TX",17.953038503814327,15.268731807836804,29.267353241440073,29.660846053780656,35.46689869803673,17.265444549174635,7.337525314162544,28.70136402523877,4.697107945723905,34.56970691704702,2.7422485137957917,4.603156266065385,4.815298099636403,11.455490160816295,12.017956593853311,11.504706694032366,15.105986621852539,2.6456198698765565,28.554697130419694,68.22608612521202,58.50328988028664,71.07062661612581,80.27082127165446,75.50648871761561,79.03596663339513,57.7347134284192,28.151326431520467,28.907078839683127,37146.0,20960.0,3220.0,274.0,5789.0,21.0,5649.0,1233.0,0.02928982932213428,0.564259947235234,0.08668497280999299,0.0073762989285521986,0.1558445054649222,0.0005653367791956065,0.15207559360361814,0.0331933451784849,1,0,1
1045,77042,77042,"Houston, TX",20.2445337063524,15.115455249839892,25.48872279853505,30.92244634302621,34.142434982733754,16.891263626142315,7.909277415259231,27.41149615955118,4.953017628813956,31.53559972851653,2.5038657257354653,4.321013036317607,4.3006012159561715,8.884864463293836,12.149407139696535,10.080032350171043,11.699101978203744,2.3347656905755168,21.946397312042546,68.0448323081629,62.726244225526216,67.83230812007551,79.23995241803794,77.60318297709459,82.85070854471086,61.46673642379571,31.70351974536571,33.47128801313578,36385.0,18164.0,9758.0,200.0,2905.0,31.0,4037.0,1290.0,0.028720626631853787,0.4992167101827677,0.2681874398790711,0.005496770647244744,0.0798405936512299,0.0008519994503229353,0.11095231551463516,0.0354541706747286,0,0,1
833,77043,77043,"Houston, TX",19.655847434002247,16.22776258568027,29.397950872306662,31.047468485424037,33.327884108850725,19.01137118306726,7.5945112511564075,28.998794041379494,5.472527376809021,35.229044713716114,2.9122747763573016,5.468056722397492,5.555208743997687,10.905129795690916,12.831897468031526,12.204089072780272,14.878787053532438,2.8095557291333377,29.26776218523076,66.8744711403959,59.342299696939506,70.94439693783625,78.79605399026687,74.5030607527108,80.5986914070906,58.337844348536024,30.484941777058555,32.089785430029394,23358.0,15567.0,1219.0,178.0,1769.0,23.0,3814.0,788.0,0.03566229985443959,0.6664526072437709,0.05218768730199504,0.007620515455090333,0.07573422382053258,0.0009846733453206609,0.1632845277849131,0.03373576504837743,1,0,0
1759,77044,77044,"Houston, TX",23.8,13.2,21.0,28.9,33.3,14.9,7.5,24.0,4.3,29.6,1.9,3.3,3.0,7.1,10.4,8.1,7.6,1.7,16.4,67.3,71.5,65.8,82.8,78.7,84.0,66.0,34.3,37.6,30949.0,16426.0,8148.0,213.0,679.0,11.0,4429.0,1043.0,0.056835438947946626,0.5307441274354583,0.2632718343080552,0.006882290219393196,0.021939319525671262,0.000355423438560212,0.14310640085301626,0.033700604219845554,1,0,1
1542,77045,77045,"Houston, TX",17.432966142333946,19.49185625578412,35.582448984299226,39.296959434858046,39.27771873627342,20.221158647844387,9.310136450227995,35.64479522276897,4.593273667646076,34.738935742701024,3.537420463625468,6.044302275128263,5.844390745035421,14.880999002987275,15.013450092267046,14.43151360701623,23.350454565544442,3.934124824797919,35.80965805783442,70.49078040016396,47.06188342491493,73.37135395623035,77.94074252626137,79.09833366438184,82.17474647110986,54.711812000608575,21.235128804844717,24.14750894033858,31255.0,8623.0,14906.0,243.0,222.0,15.0,6313.0,933.0,0.04933610622300432,0.2758918573028316,0.4769156934890418,0.007774756039033754,0.007102863541833307,0.0004799232122860343,0.20198368261078228,0.029851223804191324,0,0,1
40,77046,77046,"Houston, TX",25.865851450465268,9.15823143130816,16.0,22.346189990421443,28.3,12.629727127805124,6.799999999999999,18.913264265188804,4.583537137383682,26.550611412151042,1.6417685686918404,2.44176856869184,2.6835371373836807,4.904421421729602,8.741768568691839,5.96265285303776,4.9,1.3208842843459199,12.3,64.68795855911327,77.8120414408867,63.86387567733985,80.37911571565405,79.15823143130815,84.79115715654079,72.1955785782704,40.34496716611935,41.23292572523263,1196.0,981.0,53.0,0.0,113.0,0.0,28.0,21.0,0.033444816053511704,0.8202341137123745,0.044314381270903015,0.0,0.09448160535117058,0.0,0.023411371237458192,0.017558528428093644,1,0,0
1161,77047,77047,"Houston, TX",17.899471500742948,17.942553995476477,31.46980993738586,38.4662458765734,39.21704698151279,19.368755627429792,9.107860918107708,35.107203455473574,4.637170389792019,32.733524846858536,3.2465136434585475,5.185826979554759,5.108467355430075,13.033798626174267,13.611374671399595,12.358067981822936,17.044242766299856,3.515663697704505,27.839241472205504,71.85724954534211,54.21187141554208,71.73817196049667,80.202054427658,79.51533929883577,83.99717921798583,58.80931077554693,24.584826295385408,27.814295183207683,21077.0,4036.0,14046.0,99.0,568.0,7.0,1792.0,529.0,0.05508374057028989,0.19148835223229116,0.6664136262276416,0.004697063149404564,0.02694880675617972,0.0003321155762205248,0.08502158751245434,0.025098448545808227,0,1,0
762,77048,77048,"Houston, TX",15.196863184291887,21.805180983338317,36.40896471124744,43.33071509048749,42.52087645979325,23.626893644069003,10.577381018754062,42.3546526228971,5.074438652784743,35.90501694233543,4.099275632864533,7.365836495598755,6.833497180865528,16.94834297017189,15.857729188699393,15.546605721253435,25.23648423954227,5.105652010766776,29.460705122820965,75.13198453094279,45.888527124664876,76.18957159957708,80.27552417670348,80.24174409822696,83.20244004331983,55.676851409444424,21.15445863289385,24.124377551584335,15294.0,1740.0,12371.0,53.0,118.0,4.0,771.0,237.0,0.04982346018046293,0.11377010592389172,0.8088792990715313,0.0034654112723944033,0.007715443964953577,0.0002615404733882568,0.050411926245586505,0.015496273048254218,0,1,0
